x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Movement
0.270503819,0.397677988,6.44E-09,0.33791101,0.411942661,0.019335283,0.379443884,0.48084709,0.00807299,0.385686576,0.560350358,-0.004782492,0.379332691,0.616433978,-0.017569156,0.399339646,0.48941958,-0.048903331,0.412936091,0.600327849,-0.061241239,0.417532593,0.667527378,-0.059179403,0.419837326,0.719639003,-0.056088589,0.360702842,0.510499239,-0.063544795,0.372239202,0.613815725,-0.067055039,0.363859326,0.589832902,-0.0411813,0.358385891,0.553531706,-0.022964885,0.320512384,0.527582049,-0.072706029,0.340325803,0.613883018,-0.064868942,0.33239302,0.588926792,-0.029663706,0.32524547,0.555719435,-0.008604789,0.284062237,0.543302238,-0.081151478,0.309560508,0.607170761,-0.066331588,0.304760754,0.583521068,-0.039652757,0.296996295,0.553652048,-0.022492122,Down
0.283963382,0.39477247,5.66E-09,0.350837439,0.409393907,0.019040896,0.392499387,0.476631939,0.007380689,0.4001261,0.552942157,-0.005556658,0.395286292,0.604592979,-0.018375667,0.410986513,0.488413453,-0.051875882,0.421708614,0.602185547,-0.065133169,0.426132381,0.669713259,-0.063865677,0.428422689,0.721481621,-0.061332159,0.372395337,0.507318497,-0.06655594,0.379603416,0.613206029,-0.070100978,0.372128338,0.589186966,-0.044318598,0.36776033,0.551756978,-0.026748052,0.331882566,0.522697806,-0.075721011,0.348550171,0.61144948,-0.067481413,0.34078449,0.585393488,-0.031948317,0.334714204,0.550923944,-0.011215697,0.295406997,0.537745118,-0.084268019,0.318476349,0.605285287,-0.069739439,0.314659715,0.581696987,-0.043275543,0.308456868,0.551122367,-0.026491769,Down
0.280860901,0.393899381,7.21E-09,0.348886997,0.40718019,0.019401126,0.392286301,0.476130843,0.008657698,0.400403738,0.556998372,-0.004019775,0.395316362,0.614838481,-0.016735036,0.411441654,0.488207489,-0.044899531,0.423097223,0.598075032,-0.057135496,0.427454948,0.664372444,-0.056320451,0.429608226,0.716437399,-0.054344632,0.374169439,0.508130133,-0.059901949,0.381547868,0.611510992,-0.064244829,0.372537643,0.585706055,-0.040820688,0.366910845,0.549347162,-0.024353607,0.334201008,0.524475753,-0.069627337,0.349719167,0.612922728,-0.062482432,0.341448843,0.586952329,-0.02915429,0.334538579,0.553382039,-0.00947927,0.296908766,0.539504468,-0.078750372,0.318462312,0.606631041,-0.064250812,0.313726515,0.582149565,-0.038545534,0.30654642,0.551616848,-0.022315022,Down
0.285318345,0.390473962,5.86E-09,0.352891028,0.406391919,0.01959848,0.396084487,0.474480033,0.008127583,0.404718041,0.553285897,-0.004923993,0.399608403,0.610957503,-0.018021092,0.413166046,0.488232255,-0.049481191,0.423922688,0.598266363,-0.062299609,0.428622365,0.665135205,-0.060955893,0.431389183,0.717657804,-0.058330756,0.374922246,0.507845342,-0.064298108,0.383761942,0.611152947,-0.067756258,0.375660717,0.585991383,-0.041889884,0.370406926,0.549340308,-0.024124527,0.334207058,0.523463786,-0.073670618,0.35172084,0.611799121,-0.065595508,0.343985826,0.586051345,-0.029808143,0.337273806,0.55196923,-0.008788822,0.296595842,0.537478209,-0.08238446,0.32014057,0.605851769,-0.067876451,0.316296458,0.582258284,-0.041000184,0.309278131,0.551445544,-0.023894053,Down
0.286609471,0.389910758,6.17E-09,0.354471833,0.406199992,0.020696336,0.396890998,0.473238558,0.010757753,0.404647529,0.549882412,-0.000784331,0.397305936,0.605252624,-0.012560898,0.415028334,0.489336103,-0.048187476,0.426043183,0.598991752,-0.059950579,0.430230647,0.666040301,-0.057676475,0.432411879,0.718048096,-0.054378368,0.377910256,0.509245396,-0.062774777,0.385715902,0.612444997,-0.064282991,0.377217144,0.588688612,-0.037158322,0.371579587,0.552241802,-0.018741278,0.337424606,0.524271786,-0.071925014,0.353029519,0.612390399,-0.062537991,0.34495461,0.587306082,-0.026579553,0.338261753,0.553047359,-0.005611538,0.299510121,0.536953032,-0.080354735,0.320859879,0.605079472,-0.065474086,0.316955328,0.582200766,-0.038915791,0.310533822,0.551336706,-0.02196108,Down
0.286356896,0.390050232,6.89E-09,0.353404313,0.405601501,0.019970505,0.396661639,0.472690612,0.009759015,0.405451924,0.550271749,-0.002639162,0.399210274,0.606737435,-0.015220616,0.415739506,0.489510804,-0.043889787,0.426538944,0.598704517,-0.056051582,0.430644393,0.66504252,-0.05486181,0.433036029,0.71683538,-0.052553035,0.37938121,0.508290768,-0.059389256,0.385217369,0.612119675,-0.063206449,0.375423342,0.587192535,-0.038758878,0.369947016,0.550336421,-0.021578485,0.339255065,0.523096323,-0.069840074,0.352725565,0.611755371,-0.062796973,0.343496233,0.585916936,-0.028913515,0.33713156,0.55135113,-0.008740931,0.301204175,0.53615272,-0.079724245,0.320791781,0.604345322,-0.066033609,0.315748096,0.580670655,-0.040514283,0.30941385,0.549778938,-0.024144955,Down
0.286801815,0.388891399,7.28E-09,0.353172928,0.405033648,0.019726187,0.395554543,0.473727614,0.009053356,0.40282023,0.552772939,-0.004108904,0.397167534,0.609171569,-0.017300742,0.41623503,0.49000603,-0.042063896,0.426290303,0.599106371,-0.054647736,0.429879993,0.665062129,-0.054287322,0.431971401,0.716648042,-0.052678704,0.379850507,0.508054137,-0.058204319,0.383354515,0.612255216,-0.063230194,0.373355269,0.588268876,-0.040372875,0.368879944,0.552725732,-0.024186248,0.339706272,0.522516251,-0.069459312,0.351999849,0.612296283,-0.063442096,0.342644542,0.586881459,-0.030348687,0.336917698,0.552844882,-0.010605553,0.301816314,0.535647213,-0.080211736,0.320806831,0.604966402,-0.066652142,0.315647483,0.581680655,-0.041245908,0.3096596,0.551208377,-0.025101228,Down
0.288053274,0.389830768,6.87E-09,0.354800403,0.406799644,0.020882651,0.396395802,0.47513333,0.010794772,0.40308854,0.553468764,-0.0016753,0.396502316,0.609860122,-0.01425296,0.416972518,0.491394222,-0.042653404,0.427126139,0.600178242,-0.054399196,0.430720389,0.666467547,-0.053248189,0.432772994,0.718252659,-0.051090311,0.380501568,0.509615958,-0.058686402,0.384025484,0.612568855,-0.061483003,0.374210835,0.588735223,-0.036944296,0.369618624,0.553157032,-0.020154361,0.340170324,0.523819625,-0.069686428,0.352398425,0.612311184,-0.061817382,0.343233228,0.587085605,-0.02783329,0.33745718,0.553319573,-0.008000769,0.302284509,0.536471307,-0.080046505,0.321355194,0.604995012,-0.065770499,0.316163719,0.581751764,-0.040037699,0.309917182,0.551231921,-0.023793681,Down
0.288045287,0.391045064,6.71E-09,0.355310112,0.407077491,0.021057246,0.398837835,0.474023193,0.010852749,0.408783555,0.550730705,-0.001716117,0.403205067,0.606092811,-0.014508846,0.417605489,0.491264671,-0.044202998,0.42755878,0.600124419,-0.056327868,0.431362599,0.666529536,-0.055137016,0.433496892,0.718580484,-0.052904289,0.381206781,0.509298265,-0.060421072,0.385042906,0.612813592,-0.063272767,0.375912547,0.589407742,-0.038389273,0.371489972,0.553942084,-0.021497378,0.340737194,0.523498476,-0.071481958,0.353336424,0.612556577,-0.063633621,0.344385862,0.587501645,-0.029109808,0.338569015,0.553677976,-0.008990186,0.302652627,0.53619796,-0.081915677,0.322003424,0.60566932,-0.067889489,0.317141652,0.582385123,-0.041921608,0.311010331,0.551597893,-0.025462657,Down
0.292976111,0.388733834,5.72E-09,0.359615594,0.403333664,0.020523755,0.404951543,0.467923045,0.010052164,0.417787224,0.540990591,-0.002724777,0.414418101,0.592425823,-0.015770722,0.422385424,0.488092899,-0.044914257,0.431977302,0.596732378,-0.057747792,0.436105281,0.664228559,-0.057267323,0.438503206,0.717496514,-0.055357978,0.385101169,0.507384479,-0.06101384,0.390688449,0.610875905,-0.064909928,0.381704807,0.58649075,-0.040446565,0.376372844,0.549048185,-0.023568369,0.344161779,0.5225721,-0.071996808,0.358246416,0.611348629,-0.064684562,0.349184424,0.585102677,-0.029879525,0.342842221,0.549755931,-0.009418154,0.306051731,0.536289573,-0.082482301,0.326690167,0.605503321,-0.068591155,0.322066456,0.581399024,-0.042412225,0.315959752,0.549565673,-0.025763769,Down
0.291587651,0.391516149,7.11E-09,0.358771145,0.404567748,0.020258026,0.403399915,0.470726818,0.010555389,0.413802058,0.546697855,-0.001658432,0.408630401,0.600447237,-0.014034447,0.424184084,0.489932626,-0.04053754,0.433317244,0.599139333,-0.052894644,0.437390834,0.666138053,-0.052846447,0.439831465,0.719052494,-0.051496893,0.387512684,0.507881641,-0.056604259,0.389855623,0.613724649,-0.062073641,0.379663885,0.589818358,-0.039782483,0.37491861,0.553909361,-0.0237239,0.346986651,0.522596598,-0.06774503,0.357557148,0.612954199,-0.061898332,0.34780249,0.586814523,-0.029202087,0.342119306,0.552398801,-0.009520162,0.308914542,0.536141872,-0.07842052,0.326057285,0.604392886,-0.06468115,0.319997907,0.579933167,-0.039452195,0.313712418,0.549089313,-0.02335695,Down
0.293389261,0.389491707,7.47E-09,0.360043049,0.404373586,0.020065056,0.40408963,0.472623289,0.00905398,0.412176788,0.551176786,-0.00493421,0.406830251,0.606745183,-0.018928098,0.425303876,0.489687741,-0.03955587,0.432822198,0.598987222,-0.053361565,0.436372966,0.664853573,-0.055078741,0.438589096,0.717590451,-0.055131942,0.388046116,0.506848216,-0.057021182,0.388110578,0.61313498,-0.064954862,0.377700835,0.588276863,-0.045103189,0.373782337,0.553144157,-0.030720079,0.347195357,0.521402299,-0.069694497,0.356863856,0.614017189,-0.065740027,0.346881062,0.587153614,-0.034012519,0.341603994,0.552777648,-0.015003466,0.309044629,0.535387397,-0.081963114,0.32590276,0.606787682,-0.068954088,0.319729924,0.581815958,-0.043799993,0.313747257,0.550755799,-0.02806179,Down
0.293755561,0.389407635,7.19E-09,0.36081776,0.404168248,0.020901214,0.405211926,0.471610069,0.010903266,0.414051116,0.548776686,-0.002073948,0.408043206,0.60354501,-0.015114989,0.425600797,0.491085231,-0.03842083,0.433622777,0.599374115,-0.051304456,0.437597245,0.665636957,-0.05212453,0.440072328,0.718562484,-0.051463053,0.388239682,0.508377016,-0.055651844,0.389965922,0.614254832,-0.062596314,0.379719436,0.589115441,-0.041565776,0.375375658,0.553214848,-0.026181426,0.347301334,0.52267313,-0.068043008,0.357962698,0.613763332,-0.063380979,0.348353654,0.586981714,-0.0311292,0.343109995,0.55270189,-0.011600615,0.308921009,0.535915017,-0.079946503,0.32627964,0.604991496,-0.066467009,0.32011205,0.580314696,-0.04110774,0.31388557,0.549755394,-0.025056595,Down
0.292813689,0.389855504,7.53E-09,0.35993278,0.405183494,0.019559847,0.403423607,0.47455588,0.008792121,0.410378724,0.553734541,-0.004770938,0.403949767,0.608941019,-0.018382132,0.4253546,0.490747392,-0.039728016,0.433554351,0.599181533,-0.053168278,0.43711853,0.66530174,-0.054605305,0.439379573,0.718303204,-0.054424141,0.388004184,0.508178055,-0.056561321,0.389105588,0.613273382,-0.063617617,0.378825516,0.588470459,-0.043265972,0.374636948,0.55313623,-0.028601594,0.347061574,0.522553265,-0.068661541,0.357219875,0.613574207,-0.064105041,0.347514808,0.586920798,-0.032429785,0.342065364,0.552776396,-0.013507916,0.308710724,0.53600353,-0.080390371,0.325940639,0.605805397,-0.067116357,0.3199296,0.580956519,-0.042085238,0.313799322,0.550117612,-0.026417511,Down
0.294669032,0.388076484,7.04E-09,0.361339092,0.403450966,0.020835983,0.405515641,0.471338093,0.010503705,0.414359272,0.548544049,-0.002958627,0.40860337,0.603140116,-0.016575569,0.425849736,0.490483582,-0.038786337,0.434224784,0.599499166,-0.051895626,0.437972099,0.665938139,-0.053046238,0.440368772,0.719055235,-0.052664973,0.388542205,0.508096099,-0.056285951,0.389636755,0.612430155,-0.062859103,0.379657269,0.587296546,-0.04195521,0.375645697,0.551281452,-0.026963275,0.347475916,0.522514045,-0.068995342,0.358089864,0.612628698,-0.064058885,0.348273098,0.585898995,-0.031886108,0.342775524,0.551422775,-0.012677765,0.309064448,0.535770893,-0.081262253,0.326904058,0.60527128,-0.067936733,0.321000904,0.580726564,-0.0427127,0.314898103,0.549921989,-0.026853217,Down
0.292817801,0.390550017,7.49E-09,0.36009711,0.406232476,0.020218452,0.403274983,0.474734217,0.01025386,0.410050571,0.552191496,-0.002585097,0.403754383,0.605608523,-0.015502246,0.425688386,0.491822571,-0.038578831,0.434270531,0.59890753,-0.051635541,0.437900007,0.664818048,-0.052884318,0.440166175,0.717673302,-0.052525986,0.388656884,0.509410322,-0.055400655,0.390196413,0.613187313,-0.062000513,0.38000077,0.588340044,-0.0414134,0.375654221,0.552901864,-0.026564058,0.347966194,0.523530424,-0.06749589,0.358045846,0.613390386,-0.06251207,0.348318338,0.586833954,-0.030869465,0.342763782,0.5528965,-0.01199496,0.309683025,0.536417425,-0.079194926,0.326402128,0.605110526,-0.065610029,0.320518196,0.580798328,-0.040715609,0.314625651,0.550449312,-0.025150064,Down
0.29396069,0.389283895,7.02E-09,0.360900253,0.403147429,0.021491082,0.405471385,0.470091254,0.012426888,0.415156513,0.546495199,0.000217071,0.410019338,0.600018799,-0.012175914,0.42751205,0.491960734,-0.035853498,0.435786605,0.600223303,-0.04785841,0.439838201,0.666669607,-0.048683114,0.442428231,0.719473124,-0.048115153,0.390520394,0.510302901,-0.053018756,0.391262531,0.613698483,-0.058859028,0.38081935,0.588337839,-0.038044784,0.376440942,0.551956892,-0.022966808,0.349393398,0.524851263,-0.0653973,0.359635264,0.613989353,-0.059929062,0.349437773,0.587167799,-0.028206524,0.343569338,0.55262804,-0.00919883,0.310726166,0.537885606,-0.077280052,0.327716619,0.60554719,-0.06332317,0.321252674,0.58087337,-0.038264822,0.314749479,0.550178528,-0.022496058,Down
0.295228779,0.389748633,7.33E-09,0.361527503,0.40579617,0.020762589,0.404999673,0.473842144,0.010366425,0.413333267,0.550581515,-0.003514308,0.408139467,0.60411936,-0.017479787,0.428142607,0.491693556,-0.036518212,0.437624454,0.599479556,-0.050029464,0.441033423,0.665878832,-0.05182917,0.443142205,0.718932688,-0.051956121,0.391590595,0.508942664,-0.054537609,0.391265482,0.613074005,-0.061962735,0.37989524,0.587983727,-0.042075563,0.375976443,0.551830173,-0.02757024,0.35073179,0.523166955,-0.068033412,0.359205455,0.613572478,-0.064039379,0.348403215,0.586780787,-0.032732975,0.343285918,0.552020133,-0.013927805,0.312274098,0.536293507,-0.081173494,0.327994406,0.605623364,-0.068296365,0.321243137,0.580781043,-0.043528784,0.315513045,0.549665093,-0.027970403,Down
0.294121951,0.389577985,7.13E-09,0.361041069,0.405239373,0.021147825,0.406562656,0.472618639,0.011023946,0.418011099,0.548918962,-0.00274448,0.414429277,0.603152096,-0.016660441,0.426990747,0.492053717,-0.035340905,0.436340094,0.599808812,-0.048411421,0.439964622,0.665631056,-0.05001805,0.442220151,0.717910647,-0.050038267,0.39041689,0.509668171,-0.053594489,0.390585065,0.612277865,-0.060658328,0.379705399,0.586575389,-0.040914793,0.375805318,0.550101519,-0.026543044,0.3496041,0.524395287,-0.067311943,0.359354407,0.613626301,-0.063218929,0.348596603,0.587130308,-0.03209801,0.342953384,0.552566051,-0.013400454,0.311308146,0.538021326,-0.080632791,0.32824564,0.607717514,-0.067846999,0.321797729,0.583517969,-0.043180134,0.315701723,0.552751064,-0.027660586,Down
0.294458032,0.388932765,7.39E-09,0.360903591,0.405462682,0.020790868,0.404629409,0.473429143,0.010793605,0.413251102,0.550395429,-0.002632862,0.40823999,0.60469991,-0.016207134,0.426111281,0.492295474,-0.036153264,0.435966641,0.599923015,-0.048998199,0.439709425,0.666004419,-0.050499965,0.442151994,0.718656659,-0.050434846,0.389630675,0.509992182,-0.053825516,0.390038967,0.612096846,-0.060349468,0.379170597,0.58679229,-0.040323351,0.375070184,0.550552964,-0.025859106,0.348956585,0.524475873,-0.066925235,0.358620882,0.612826288,-0.062125094,0.348084599,0.586603165,-0.031046825,0.342512935,0.552397788,-0.012548083,0.310729682,0.537604868,-0.079636469,0.327689916,0.606265903,-0.066337936,0.321429759,0.582401872,-0.041781761,0.315469056,0.552156031,-0.026445759,Down
0.294133723,0.390256077,7.31E-09,0.360398591,0.406755835,0.020006619,0.404116631,0.474436015,0.009433719,0.412571341,0.551002443,-0.004397722,0.407252192,0.605016589,-0.018304955,0.426585525,0.492950916,-0.037725877,0.436111331,0.600540876,-0.051156294,0.439631313,0.666990876,-0.052685652,0.441904455,0.720016479,-0.052539822,0.389861882,0.509995043,-0.055187132,0.390455544,0.614000499,-0.062461566,0.379349738,0.589226305,-0.04219614,0.375163794,0.553207934,-0.027342305,0.348924369,0.524078727,-0.068120599,0.358196855,0.614006162,-0.063925698,0.347531378,0.587582827,-0.032377154,0.342014968,0.553029418,-0.013324884,0.310217798,0.537171602,-0.080740064,0.326793939,0.606761932,-0.067798294,0.320358545,0.582473099,-0.042974602,0.31441015,0.551795959,-0.027283022,Down
0.293376893,0.39202553,7.28E-09,0.359722912,0.409067035,0.020048868,0.403107852,0.477479041,0.009642615,0.410876334,0.554657757,-0.00390626,0.405619472,0.608308196,-0.01752653,0.425166696,0.494660378,-0.037980709,0.434398204,0.602345169,-0.05118867,0.437752157,0.668561637,-0.052610677,0.439936638,0.72126472,-0.052378468,0.388416141,0.512257755,-0.055183705,0.389420241,0.615400672,-0.061862797,0.378927678,0.591110528,-0.041526221,0.375003934,0.555444598,-0.026858402,0.34773773,0.526618719,-0.067794211,0.35805586,0.61579299,-0.062972531,0.347708493,0.589775205,-0.031379417,0.342061162,0.555523157,-0.012521902,0.309526473,0.539802611,-0.080069169,0.327115238,0.609127223,-0.066695072,0.321047813,0.585384965,-0.041800402,0.314953536,0.55496639,-0.026208099,Down
0.294340789,0.390903771,6.79E-09,0.361014217,0.406013191,0.020832272,0.406993628,0.47194767,0.010317584,0.418854475,0.547113955,-0.003770196,0.414504886,0.601442754,-0.018134825,0.426159471,0.49366644,-0.037204169,0.435152471,0.60245651,-0.050585799,0.438811362,0.669282973,-0.052217297,0.441255152,0.722584486,-0.052195072,0.389644086,0.511216938,-0.05531162,0.390470058,0.613649249,-0.06240188,0.380123079,0.587670028,-0.042136278,0.376021892,0.550302744,-0.027413724,0.348828584,0.525593162,-0.068836436,0.359238833,0.614020348,-0.064638235,0.348754406,0.587689102,-0.033020929,0.342991352,0.552829802,-0.014007286,0.310302109,0.538571715,-0.082003281,0.328085184,0.608282924,-0.069524787,0.32206744,0.584441721,-0.044810709,0.316161782,0.55361551,-0.029153371,Down
0.293189883,0.391804099,7.16E-09,0.360203505,0.407472968,0.020738699,0.405358166,0.473876923,0.010716886,0.415728509,0.5493536,-0.00246583,0.410919011,0.602323532,-0.015875161,0.425916791,0.493558377,-0.038239103,0.434778154,0.601971865,-0.051127959,0.438411713,0.668400526,-0.052177902,0.440795511,0.721228302,-0.051678561,0.38926366,0.511474431,-0.055592585,0.39045167,0.614374042,-0.061598219,0.379980534,0.589425802,-0.040553208,0.375456631,0.553013682,-0.025504975,0.3484025,0.52602917,-0.068237431,0.358881176,0.614789784,-0.062896371,0.34842357,0.588516533,-0.030857334,0.342461944,0.553998411,-0.011787434,0.309877455,0.539339781,-0.080499634,0.327639222,0.608764291,-0.067100607,0.321724504,0.58482033,-0.042103995,0.315689325,0.554176867,-0.026370879,Down
0.295144439,0.390476435,6.82E-09,0.361539572,0.40686065,0.021100543,0.406100959,0.473723441,0.010690346,0.415866435,0.549151063,-0.003080731,0.410815895,0.602127612,-0.017006133,0.426784396,0.493202329,-0.038235448,0.435661256,0.601689875,-0.051712334,0.439513534,0.66856122,-0.053089499,0.442069888,0.721687376,-0.052791156,0.389968216,0.510679901,-0.056262311,0.391140461,0.614361346,-0.063123561,0.380721301,0.588993788,-0.04214213,0.376462549,0.552043796,-0.026979936,0.348948091,0.525134146,-0.069643833,0.359490901,0.614755154,-0.065010406,0.349249393,0.588412046,-0.032665979,0.343580842,0.553703487,-0.013260038,0.310228676,0.538513601,-0.082638882,0.328283548,0.609126449,-0.069724195,0.322534204,0.585549712,-0.044574216,0.316681683,0.554956615,-0.028671291,Down
0.294613272,0.393531591,6.75E-09,0.361660689,0.409671128,0.021369256,0.405863225,0.475447118,0.011476993,0.415796906,0.549642026,-0.001470075,0.410642266,0.601702511,-0.014650974,0.427204132,0.495095074,-0.039362617,0.43632865,0.602355957,-0.052231006,0.440287411,0.668970227,-0.053048499,0.442968488,0.722003937,-0.052315854,0.390518785,0.51319313,-0.056662697,0.392103672,0.615653992,-0.062035322,0.38157025,0.590712607,-0.040005714,0.376809001,0.55420506,-0.024437172,0.349499762,0.527768672,-0.069155551,0.359685421,0.61596626,-0.063189834,0.349310577,0.589961171,-0.030401543,0.343487203,0.555948615,-0.011014975,0.310799897,0.541112542,-0.08119332,0.328136981,0.609412789,-0.067429081,0.322210342,0.585472584,-0.042108495,0.316245079,0.555112898,-0.026205627,Down
0.298527688,0.391203642,6.24E-09,0.364071786,0.405506045,0.022201501,0.410524368,0.468609184,0.012265482,0.425916523,0.539827883,-0.001256212,0.424488753,0.590141594,-0.015232956,0.429647028,0.493956268,-0.037465259,0.43913883,0.602016568,-0.050106,0.443756521,0.669243097,-0.051161744,0.447130084,0.723010123,-0.050819106,0.393114865,0.512395382,-0.055833694,0.393072784,0.614152133,-0.061219972,0.382514,0.588182747,-0.039452832,0.378595531,0.550435424,-0.024148352,0.352012724,0.526968479,-0.069400549,0.361673832,0.614922106,-0.063742921,0.350931823,0.588092327,-0.030927448,0.345487237,0.552957475,-0.011573427,0.313612074,0.539939106,-0.082495272,0.330481082,0.608460903,-0.069198579,0.323951632,0.583660364,-0.043764915,0.318009436,0.552286446,-0.027737521,Down
0.296475202,0.39290899,7.16E-09,0.363194972,0.408090115,0.021585301,0.407858223,0.475132048,0.012074713,0.418148547,0.550681114,-0.000737566,0.413830191,0.602498949,-0.013895049,0.430168301,0.495356798,-0.036845893,0.439842433,0.602557778,-0.049480833,0.444260538,0.669149637,-0.050809726,0.447380394,0.722887397,-0.050672121,0.393567145,0.513699412,-0.05451639,0.393659294,0.615747511,-0.060214542,0.382542938,0.589635193,-0.03925265,0.378324211,0.552899241,-0.024345689,0.352630526,0.528443396,-0.067443013,0.361827612,0.616696835,-0.061981115,0.35074386,0.589441478,-0.030134741,0.345029891,0.554848373,-0.011328834,0.314190954,0.5418486,-0.079917096,0.330776095,0.609449267,-0.066271573,0.323683619,0.583984494,-0.041246861,0.317278862,0.552884102,-0.025607668,Down
0.297682196,0.390816331,6.91E-09,0.364131272,0.408272535,0.022373203,0.408835053,0.47619608,0.012595718,0.419370174,0.551810384,-0.00082099,0.415262967,0.604435444,-0.014511663,0.429558933,0.495267391,-0.036287766,0.43963325,0.602899134,-0.04925362,0.444008857,0.669155598,-0.050770834,0.446920276,0.722346663,-0.050760489,0.392757714,0.513219237,-0.054864265,0.3924025,0.614940047,-0.06067564,0.381782949,0.588348329,-0.039751563,0.378146321,0.551443398,-0.025013268,0.351702482,0.527686417,-0.068740949,0.36134395,0.616628289,-0.063406207,0.350653231,0.589533806,-0.031302821,0.345049828,0.55502671,-0.012446526,0.313335329,0.540848672,-0.082130119,0.330340207,0.610931635,-0.068774574,0.323999882,0.586385548,-0.043579932,0.317982674,0.555501699,-0.027884258,Down
0.296066284,0.393320292,7.51E-09,0.363263965,0.409581095,0.020736555,0.408688158,0.477484763,0.010232559,0.419208318,0.554327846,-0.003944009,0.414006978,0.609267116,-0.018360408,0.429185122,0.495183051,-0.036434237,0.439267009,0.602168679,-0.050015666,0.443503469,0.668373406,-0.052027956,0.446451783,0.721958399,-0.052429955,0.392462015,0.51230067,-0.054848906,0.3923316,0.615104079,-0.062001508,0.381391138,0.589370072,-0.042250026,0.377575755,0.552996039,-0.02802361,0.351510078,0.526517749,-0.0687695,0.360450596,0.615932584,-0.064828835,0.34986195,0.589205265,-0.033728685,0.344646633,0.55447787,-0.015162393,0.313028574,0.539592803,-0.082362778,0.329409748,0.609486818,-0.07009916,0.323037952,0.585031927,-0.045648474,0.317408204,0.554016411,-0.030264402,Down
0.284028828,0.397234619,7.87E-09,0.352973402,0.413747132,0.018900676,0.398095846,0.481296271,0.007869528,0.408780873,0.558746517,-0.004614116,0.405510426,0.613624394,-0.017201846,0.412991434,0.491602123,-0.050577588,0.429675788,0.599423885,-0.062983699,0.438391477,0.663714647,-0.061207004,0.444267273,0.715310454,-0.05845752,0.375174612,0.511705458,-0.065120399,0.386371791,0.617310941,-0.067241602,0.379301995,0.593942046,-0.041042924,0.37330091,0.55957675,-0.023569154,0.335294932,0.528345108,-0.074238278,0.353628904,0.619280696,-0.065226361,0.346850723,0.593777657,-0.02997683,0.340429157,0.561061978,-0.009730256,0.299201638,0.543825865,-0.082843915,0.322733253,0.61492604,-0.067728199,0.319409311,0.590935111,-0.041313235,0.312491357,0.560314715,-0.024851562,Down
0.280567706,0.39333716,7.17E-09,0.348435909,0.410354674,0.016117141,0.392294228,0.48112312,0.004064873,0.401139498,0.561353505,-0.008862187,0.396079451,0.618948162,-0.021853637,0.406916171,0.493175983,-0.051920425,0.424355447,0.598583758,-0.064704575,0.433910489,0.663111389,-0.063102238,0.440284431,0.715109646,-0.060380146,0.36868906,0.513684511,-0.064924024,0.3820737,0.617661297,-0.067654833,0.375365078,0.593461394,-0.041412838,0.369188249,0.558518291,-0.023512147,0.328746915,0.529521465,-0.072810099,0.347435653,0.619919896,-0.064744361,0.341242909,0.593456209,-0.029487848,0.33464998,0.559533358,-0.008803184,0.292395532,0.542945802,-0.08038488,0.315326184,0.613818645,-0.066385932,0.311913133,0.589343548,-0.040198028,0.304849803,0.55791074,-0.023492677,Down
0.270731956,0.403604209,7.78E-09,0.333556026,0.445339292,0.019337267,0.365588844,0.52556324,0.01051413,0.369418114,0.598901689,5.32E-05,0.364212215,0.644901335,-0.010824131,0.373274505,0.558214784,-0.047567796,0.372273624,0.670890033,-0.059485499,0.366883218,0.739753902,-0.057069857,0.361393332,0.792351484,-0.053547446,0.332586288,0.565493584,-0.06124603,0.323431432,0.672020674,-0.064608544,0.320414126,0.651586294,-0.038510643,0.321912766,0.616415024,-0.019900257,0.289504975,0.565206587,-0.06942194,0.28733629,0.651484132,-0.061573409,0.285731316,0.620960057,-0.025980741,0.287377596,0.585187137,-0.004386295,0.249885663,0.562447429,-0.07736595,0.25517416,0.623717785,-0.061530851,0.256909728,0.5940274,-0.034530275,0.258214295,0.561191142,-0.016849624,Down
0.267373681,0.39950341,7.84E-09,0.331581533,0.440764338,0.021893447,0.364176035,0.520134091,0.01395108,0.369432241,0.593347549,0.004256561,0.364848256,0.639565408,-0.005636675,0.374421358,0.553171754,-0.046732407,0.377315104,0.664817572,-0.057380684,0.374044567,0.734196126,-0.053800032,0.369663507,0.787019372,-0.049425088,0.33434847,0.561546087,-0.060768526,0.329175651,0.668591917,-0.062078889,0.326440752,0.651656508,-0.034345455,0.326980293,0.619264245,-0.014969863,0.291252136,0.562308371,-0.068950891,0.292049646,0.649297595,-0.058786497,0.290397078,0.621192098,-0.021488329,0.290755242,0.586743057,0.00083864,0.251457632,0.560140789,-0.076675445,0.258491576,0.621882439,-0.058876462,0.259776771,0.593673706,-0.030586731,0.25989151,0.561716676,-0.012223782,Down
